id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,wind_mps
660,Kristiansand,2025-09-17 10:15:00,14.3,72,Sunny,25.6,1005.0,7.111111111111112
659,Kristiansand,2025-09-17 09:53:00,14.2,72,Sunny,25.9,1005.0,7.194444444444444
658,Kristiansand,2025-09-17 09:49:00,14.4,72,Sunny,25.9,1005.0,7.194444444444444
657,Kristiansand,2025-09-16 22:48:00,12.1,88,Patchy rain nearby,21.2,999.0,5.888888888888888
656,Kristiansand,2025-09-16 22:19:00,13.1,82,Patchy rain nearby,21.2,999.0,5.888888888888888
655,Kristiansand,2025-09-16 22:11:00,13.1,82,Patchy rain nearby,21.2,999.0,5.888888888888888
654,Kristiansand,2025-09-16 21:48:00,13.1,82,Clear,21.6,999.0,6.0
653,Kristiansand,2025-09-16 21:19:00,13.0,77,Clear,21.6,999.0,6.0
652,Kristiansand,2025-09-16 21:15:00,13.0,77,Clear,21.6,999.0,6.0
651,Kristiansand,2025-09-16 20:54:00,13.1,77,Clear,23.0,999.0,6.388888888888888
650,Kristiansand,2025-09-16 20:23:00,14.1,72,Clear,23.0,998.0,6.388888888888888
649,Kristiansand,2025-09-16 20:15:00,14.1,72,Partly cloudy,23.0,998.0,6.388888888888888
648,Kristiansand,2025-09-16 19:57:00,14.0,72,Partly cloudy,24.5,998.0,6.805555555555555
647,Kristiansand,2025-09-16 19:23:00,15.0,67,Sunny,24.5,998.0,6.805555555555555
646,Kristiansand,2025-09-16 19:12:00,15.3,67,Partly cloudy,24.5,997.0,6.805555555555555
645,Kristiansand,2025-09-16 18:57:00,15.1,67,Partly cloudy,25.6,997.0,7.111111111111112
644,Kristiansand,2025-09-16 18:14:00,16.3,68,Sunny,25.2,997.0,7.0
643,Kristiansand,2025-09-16 18:11:00,16.3,68,Sunny,25.2,997.0,7.0
642,Kristiansand,2025-09-16 17:57:00,16.2,68,Partly Cloudy,26.3,997.0,7.305555555555555
641,Kristiansand,2025-09-16 17:19:00,17.0,59,Partly Cloudy,26.3,996.0,7.305555555555555
640,Kristiansand,2025-09-16 17:15:00,17.0,59,Partly Cloudy,26.3,996.0,7.305555555555555
639,Kristiansand,2025-09-16 16:57:00,17.3,59,Patchy rain nearby,27.0,996.0,7.5
638,Kristiansand,2025-09-16 16:20:00,16.2,63,Partly cloudy,27.0,996.0,7.5
637,Kristiansand,2025-09-16 16:15:00,17.1,55,Patchy rain nearby,27.0,996.0,7.5
636,Kristiansand,2025-09-16 15:53:00,17.2,55,Patchy rain nearby,27.7,996.0,7.694444444444444
635,Kristiansand,2025-09-16 15:23:00,17.0,55,Patchy rain nearby,27.7,996.0,7.694444444444444
634,Kristiansand,2025-09-16 15:15:00,17.1,59,Partly cloudy,27.7,995.0,7.694444444444444
633,Kristiansand,2025-09-16 14:57:00,17.2,59,Partly cloudy,27.7,995.0,7.694444444444444
632,Kristiansand,2025-09-16 14:23:00,16.1,59,Patchy rain nearby,27.7,995.0,7.694444444444444
631,Kristiansand,2025-09-16 14:11:00,16.1,59,Patchy rain nearby,27.7,995.0,7.694444444444444
630,Kristiansand,2025-09-15 20:24:00,13.4,88,Moderate rain,14.8,991.0,4.111111111111112
629,Kristiansand,2025-09-15 19:12:00,15.3,82,Partly cloudy,14.4,991.0,4.0
628,Kristiansand,2025-09-15 18:56:00,15.2,82,Partly cloudy,19.4,991.0,5.388888888888888
627,Kristiansand,2025-09-15 18:14:00,16.1,82,Overcast,19.4,991.0,5.388888888888888
626,Kristiansand,2025-09-15 17:56:00,16.4,82,Overcast,20.5,991.0,5.694444444444445
625,Kristiansand,2025-09-15 17:06:00,16.0,82,Partly cloudy,20.5,991.0,5.694444444444445
624,Kristiansand,2025-09-15 16:56:00,16.2,82,Partly cloudy,18.7,991.0,5.194444444444444
623,Kristiansand,2025-09-15 16:10:00,16.1,88,Overcast,18.7,991.0,5.194444444444444
622,Kristiansand,2025-09-15 15:53:00,16.0,88,Overcast,18.4,991.0,5.111111111111111
621,Kristiansand,2025-09-15 00:11:00,9.2,100,Light rain shower,3.6,1007.0,1.0
620,Kristiansand,2025-09-14 23:56:00,9.3,100,Patchy rain nearby,3.6,1007.0,1.0
619,Kristiansand,2025-09-14 23:11:00,10.2,94,Light rain,3.6,1007.0,1.0
618,Kristiansand,2025-09-14 22:53:00,10.0,94,Light rain,3.6,1007.0,1.0
617,Kristiansand,2025-09-14 22:11:00,10.2,94,Patchy rain nearby,3.6,1007.0,1.0
616,Kristiansand,2025-09-14 21:49:00,10.2,94,Patchy rain nearby,3.6,1007.0,1.0
615,Kristiansand,2025-09-14 21:11:00,12.3,82,Patchy rain nearby,3.6,1008.0,1.0
614,Kristiansand,2025-09-14 20:49:00,12.2,82,Patchy rain nearby,4.3,1008.0,1.1944444444444444
613,Kristiansand,2025-09-14 20:13:00,14.3,77,Patchy rain nearby,4.3,1008.0,1.1944444444444444
612,Kristiansand,2025-09-14 19:56:00,14.3,77,Sunny,8.6,1008.0,2.388888888888889
611,Kristiansand,2025-09-14 19:13:00,15.0,72,Sunny,8.6,1008.0,2.388888888888889
610,Kristiansand,2025-09-14 18:49:00,15.2,72,Sunny,10.1,1008.0,2.8055555555555554
609,Kristiansand,2025-09-14 18:12:00,15.1,72,Sunny,9.7,1008.0,2.694444444444444
608,Kristiansand,2025-09-13 16:53:00,14.1,82,Partly cloudy,18.4,1010.0,5.111111111111111
607,Kristiansand,2025-09-13 15:55:00,15.3,72,Light rain shower,16.6,1010.0,4.611111111111112
606,Kristiansand,2025-09-13 14:55:00,15.0,72,Light rain,16.2,1010.0,4.5
605,Kristiansand,2025-09-13 13:53:00,15.2,82,Overcast,14.0,1010.0,3.888888888888889
604,Kristiansand,2025-09-13 12:53:00,15.1,82,Overcast,21.6,1010.0,6.0
603,Kristiansand,2025-09-13 11:55:00,13.2,88,Partly cloudy,19.8,1010.0,5.5
602,Kristiansand,2025-09-12 23:54:00,10.2,100,Partly cloudy,6.8,1009.0,1.8888888888888888
601,Kristiansand,2025-09-12 22:53:00,11.3,94,Light rain,7.2,1009.0,2.0
600,Kristiansand,2025-09-12 21:53:00,11.4,94,Light rain,7.9,1009.0,2.1944444444444446
599,Kristiansand,2025-09-12 20:54:00,11.1,94,Light rain,8.3,1008.0,2.305555555555556
598,Kristiansand,2025-09-12 19:51:00,12.1,94,Light rain,8.6,1007.0,2.388888888888889
597,Kristiansand,2025-09-12 19:00:00,13.1,82,Overcast,8.6,1006.0,2.388888888888889
596,Kristiansand,2025-09-12 16:53:00,15.0,77,Light rain,13.3,1006.0,3.6944444444444446
595,Kristiansand,2025-09-12 15:53:00,15.3,67,Partly cloudy,16.2,1005.0,4.5
594,Kristiansand,2025-09-12 14:53:00,17.2,63,Partly cloudy,18.7,1004.0,5.194444444444444
593,Kristiansand,2025-09-12 13:59:00,15.2,67,Partly cloudy,19.1,1004.0,5.305555555555556
592,Kristiansand,2025-09-12 10:35:00,13.1,88,Partly cloudy,11.5,1002.0,3.194444444444444
591,Kristiansand,2025-09-12 06:53:00,13.1,88,Partly cloudy,13.3,1001.0,3.6944444444444446
590,Kristiansand,2025-09-12 05:54:00,11.2,100,Light rain,11.9,1001.0,3.3055555555555554
589,Kristiansand,2025-09-12 05:19:00,10.2,100,Light rain,11.9,1001.0,3.3055555555555554
588,Kristiansand,2025-09-11 22:51:00,13.3,94,Partly Cloudy,9.4,1000.0,2.611111111111111
587,Kristiansand,2025-09-11 21:53:00,14.0,88,Cloudy,13.7,999.0,3.8055555555555554
586,Kristiansand,2025-09-11 20:52:00,14.0,88,Partly Cloudy,17.3,999.0,4.805555555555555
585,Kristiansand,2025-09-11 19:53:00,15.2,82,Partly cloudy,16.6,998.0,4.611111111111112
584,Kristiansand,2025-09-11 18:53:00,16.3,82,Partly cloudy,15.8,997.0,4.388888888888889
583,Kristiansand,2025-09-11 17:52:00,16.2,88,Moderate rain,9.7,997.0,2.694444444444444
582,Kristiansand,2025-09-11 16:53:00,16.2,82,Light rain,14.4,997.0,4.0
581,Kristiansand,2025-09-11 15:53:00,17.4,72,Patchy rain nearby,15.1,998.0,4.194444444444445
580,Kristiansand,2025-09-11 14:52:00,17.1,68,Partly cloudy,15.1,998.0,4.194444444444445
579,Kristiansand,2025-09-11 13:53:00,18.3,68,Partly cloudy,16.9,999.0,4.694444444444444
578,Kristiansand,2025-09-11 12:52:00,18.2,68,Partly cloudy,17.3,999.0,4.805555555555555
577,Kristiansand,2025-09-11 11:53:00,17.3,72,Partly cloudy,16.9,1000.0,4.694444444444444
576,Kristiansand,2025-09-11 10:53:00,16.2,88,Partly cloudy,15.5,1001.0,4.305555555555555
575,Kristiansand,2025-09-11 09:55:00,14.1,100,Partly cloudy,13.0,1001.0,3.611111111111111
574,Kristiansand,2025-09-10 21:53:00,15.3,94,Light rain,15.1,1006.0,4.194444444444445
573,Kristiansand,2025-09-10 20:53:00,15.4,94,Light rain,19.1,1006.0,5.305555555555556
572,Kristiansand,2025-09-10 19:53:00,15.2,88,Moderate or heavy rain with thunder,19.8,1007.0,5.5
571,Kristiansand,2025-09-10 18:53:00,16.1,88,Moderate or heavy rain with thunder,24.5,1008.0,6.805555555555555
570,Kristiansand,2025-09-10 17:53:00,18.3,83,Moderate or heavy rain with thunder,18.7,1007.0,5.194444444444444
569,Kristiansand,2025-09-10 16:53:00,18.1,83,Light rain shower,22.7,1009.0,6.305555555555555
568,Kristiansand,2025-09-10 15:53:00,18.3,83,Partly cloudy,27.4,1009.0,7.611111111111111
567,Kristiansand,2025-09-10 14:52:00,18.1,88,Partly cloudy,28.4,1009.0,7.888888888888888
566,Kristiansand,2025-09-10 13:52:00,18.1,83,Overcast,25.9,1010.0,7.194444444444444
565,Kristiansand,2025-09-10 12:53:00,18.0,83,Partly cloudy,25.9,1011.0,7.194444444444444
564,Kristiansand,2025-09-10 12:09:00,18.3,83,Partly cloudy,25.6,1011.0,7.111111111111112
563,Kristiansand,2025-09-10 09:56:00,17.4,88,Partly cloudy,24.8,1012.0,6.888888888888889
562,Kristiansand,2025-09-10 01:05:00,17.0,94,Overcast,16.2,1016.0,4.5
561,Kristiansand,2025-09-09 22:55:00,17.3,88,Partly cloudy,18.4,1017.0,5.111111111111111
560,Kristiansand,2025-09-09 21:54:00,16.1,88,Partly cloudy,16.6,1017.0,4.611111111111112
559,Kristiansand,2025-09-09 20:53:00,15.3,88,Partly cloudy,16.6,1017.0,4.611111111111112
558,Kristiansand,2025-09-09 19:55:00,17.1,77,Partly Cloudy,15.1,1017.0,4.194444444444445
557,Kristiansand,2025-09-09 18:55:00,19.3,64,Partly Cloudy,14.8,1017.0,4.111111111111112
556,Kristiansand,2025-09-09 17:55:00,19.1,68,Sunny,14.4,1018.0,4.0
555,Kristiansand,2025-09-09 16:55:00,19.2,73,Partly cloudy,13.7,1018.0,3.8055555555555554
554,Kristiansand,2025-09-09 15:50:00,19.0,73,Sunny,12.2,1018.0,3.3888888888888884
553,Kristiansand,2025-09-09 14:54:00,19.2,73,Partly cloudy,12.2,1018.0,3.3888888888888884
552,Kristiansand,2025-09-09 13:55:00,19.2,78,Partly cloudy,11.5,1018.0,3.194444444444444
551,Kristiansand,2025-09-09 12:50:00,19.2,78,Partly cloudy,12.6,1019.0,3.5
550,Kristiansand,2025-09-09 11:50:00,18.2,83,Partly cloudy,14.8,1019.0,4.111111111111112
549,Kristiansand,2025-09-09 10:55:00,18.2,83,Partly cloudy,15.5,1019.0,4.305555555555555
548,Kristiansand,2025-09-09 09:53:00,17.4,88,Partly cloudy,15.1,1018.0,4.194444444444445
547,Kristiansand,2025-09-09 09:42:00,17.3,88,Partly cloudy,15.1,1018.0,4.194444444444445
546,Kristiansand,2025-09-08 22:53:00,16.2,88,Partly cloudy,15.8,1019.0,4.388888888888889
545,Kristiansand,2025-09-08 21:55:00,16.1,88,Partly cloudy,15.1,1019.0,4.194444444444445
544,Kristiansand,2025-09-08 20:53:00,16.2,88,Partly cloudy,15.1,1019.0,4.194444444444445
543,Kristiansand,2025-09-08 19:55:00,17.4,83,Partly cloudy,17.6,1019.0,4.888888888888889
542,Kristiansand,2025-09-08 18:51:00,17.0,83,Partly cloudy,18.4,1019.0,5.111111111111111
541,Kristiansand,2025-09-08 17:53:00,18.1,77,Partly cloudy,19.4,1019.0,5.388888888888888
540,Kristiansand,2025-09-08 16:55:00,18.4,77,Partly cloudy,19.8,1019.0,5.5
539,Kristiansand,2025-09-08 15:55:00,19.1,73,Partly cloudy,19.8,1020.0,5.5
